LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_OPERATIONAL_RATING,YR1_OPERATIONAL_RATING,YR2_OPERATIONAL_RATING,OPERATIONAL_RATING_BAND,ELECTRIC_CO2,HEATING_CO2,RENEWABLES_CO2,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,MAIN_BENCHMARK,MAIN_HEATING_FUEL,OTHER_FUEL,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,TOTAL_FLOOR_AREA,ANNUAL_THERMAL_FUEL_USAGE,TYPICAL_THERMAL_FUEL_USAGE,ANNUAL_ELECTRICAL_FUEL_USAGE,TYPICAL_ELECTRICAL_FUEL_USAGE,RENEWABLES_FUEL_THERMAL,RENEWABLES_ELECTRICAL,YR1_ELECTRICITY_CO2,YR2_ELECTRICITY_CO2,YR1_HEATING_CO2,YR2_HEATING_CO2,YR1_RENEWABLES_CO2,YR2_RENEWABLES_CO2,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,BUILDING_CATEGORY,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,CERTIFICATE_HASH
2074820100721100746,,London Metropolitan University,100 Minories,EC3N 1JY,650744420000,82,,,D,371,133,0,University Campus; General Office; Restaurant; Fitness And Health Centre; Schools And Seasonal Public Buildings; Long Term Residential,2010-07-21,E09000001,E14000639,Greater London Authority,2010-07-21,University Campus,Natural Gas,,,,6132,112,237,110,97,0,0,,,,,,,Yes,252,1,1,Mixed-mode with Natural Ventilation,S4; C1; H1; H7; S3; S7;,"London Metropolitan University, 100 Minories",City of London,Cities of London and Westminster,e2bc6ae83467ffc3373ee24ae39cb9bb12649cfc2e07ee359b037455953d6867
2101720111021121026,,London Metropolitan University,84 Moorgate,EC2M 6SQ,802984490000,79,76,171,D,588,227,0,University Campus,2011-07-29,E09000001,E14000639,Greater London Authority,2011-10-21,University Campus,Natural Gas,,,,10342,113,251,103,92,0,0,571,606,212,227,0,0,Yes,254,,1,Mixed-mode with Natural Ventilation,S4;,"London Metropolitan University, 84 Moorgate",City of London,Cities of London and Westminster,2bfcad4c309bd2e7192505a570d07d2f0b4738c989b9960dd5a3a38c9dcabf2f
2181120130403030424,,Museum of London,150 London Wall,EC2Y 5HN,660453630000,163,133,200,G,1917,501,0,Cultural Activities; General Office,2012-12-05,E09000001,E14000639,Greater London Authority,2013-04-03,Cultural Activities,District Heating,,,,17966,154,182,194,86,0,0,1678,0,514,0,0,0,Yes,,3,2,Mixed-mode with Mechanical Ventilation,H4; C1;,"Museum of London, 150 London Wall",City of London,Cities of London and Westminster,0a8f35121f232aca29f1a43ae16d43ffb40a2ee0299aae9a05864dbfcd8c61b8
2181120150429110425,,Museum of London,150 London Wall,EC2Y 5HN,660453630000,161,162,164,G,1917,461,0,Cultural Activities; General Office,2015-04-27,E09000001,E14000639,Greater London Authority,2015-04-29,Cultural Activities,District Heating,,,,18124,141,175,192,86,0,0,1899,1971,483,510,0,0,Yes,,3,5,Mixed-mode with Mechanical Ventilation,H4; C1;,"Museum of London, 150 London Wall",City of London,Cities of London and Westminster,4491b2e4fb1a0968d9ab83ddb2b198a3e5798aa500ca1e6ad3d4794df98a2b15
2211320111223011238,,Guildhall School of Music & Drama,"Barbican, Silk Street",EC2Y 8DT,743783190000,49,68,63,B,776,72,0,University Campus,2011-12-23,E09000001,E14000639,Greater London Authority,2011-12-23,University Campus,District Heating,,,,19306,20,233,73,80,0,0,961,937,205,160,0,0,Yes,,3,4,Heating and Natural Ventilation,S4,"Guildhall School of Music & Drama, Barbican, Silk Street",City of London,Cities of London and Westminster,3c9f74624ba62dfd75a925800a2a66b09a09bf9b2d40a2406b3cf1f4a95614ad
2211320121108031108,,Guildhall School of Music & Drama,"Barbican, Silk Street",EC2Y 8DT,743783190000,52,49,68,C,798,72,0,University Campus,2012-11-07,E09000001,E14000639,Greater London Authority,2012-11-08,University Campus,District Heating,,,,19306,20,221,75,80,0,0,776,937,72,160,0,0,Yes,,3,2,Heating and Natural Ventilation,S4,"Guildhall School of Music & Drama, Barbican, Silk Street",City of London,Cities of London and Westminster,941825864f8ebd8a57c78d265103e1a68c7a339fed5c9c757cb093c6b0df1829
2211320160519120521,,Guildhall School of Music & Drama,"Barbican, Silk Street",EC2Y 8DT,743783190000,58,51,58,C,785,165,0,University Campus,2015-02-18,E09000001,E14000639,Greater London Authority,2016-05-19,University Campus,District Heating,,,,19306,33,210,74,80,0,0,760,926,81,100,0,0,Yes,,2,5,Mixed-mode with Mechanical Ventilation,S4;,"Guildhall School of Music & Drama, Barbican, Silk Street",City of London,Cities of London and Westminster,ea396994f157512a3f65171c2304187eb020fe73b58652e3fccd91fad29af1c0
2542320160519120523,,Mayors & City of London Court,Guildhall Buildings,EC2V 5AR,765905850000,67,73,65,C,30,42,0,General Office,2015-01-30,E09000001,E14000639,Greater London Authority,2016-05-19,General Office,Natural Gas,,,,1471.36,147,106,37,95,0,0,38,31,39,46,0,0,No,,,4,Heating and Natural Ventilation,C1;,"Mayors & City of London Court, Guildhall Buildings",City of London,Cities of London and Westminster,971dc2d3714017d440a02906fc4861f44c28cb218b3d539a804e7e20e946857e
2632020101123061109,,Robin Brook Centre,Queen Mary University of London,EC1A 7BE,330381040000,9999,200,9999,G,0,0,,University Campus,2010-11-05,E09000001,E14000639,Greater London Authority,2010-11-23,University Campus,Natural Gas,,,,3403,0,0,0,0,0,0,0,0,0,0,0,0,No,,,4,Mixed-mode with Mechanical Ventilation,S4;,"Robin Brook Centre, Queen Mary University of London",City of London,Cities of London and Westminster,5d823f04fcfb1d48487980352a72d00a63c64f98186d389cba7879652af87f2d
2632020111207121220,,Robin Brook Centre,Queen Mary University of London,EC1A 7BE,330381040000,116,9999,200,E,285,66,0,University Campus,2011-11-30,E09000001,E14000639,Greater London Authority,2011-12-07,University Campus,Natural Gas,,,,3403,100,233,152,80,0,0,0,0,0,0,0,0,Yes,,3,5,Mixed-mode with Mechanical Ventilation,S4;,"Robin Brook Centre, Queen Mary University of London",City of London,Cities of London and Westminster,ada8a43da171eaa1136471a572f0e85da7cf7f3edf3c4cd195d201e332caa645
2632020141221071244,,Robin Brook Centre,Queen Mary University of London,EC1A 7BE,330381040000,105,109,109,E,255,48,0,University Campus,2014-12-19,E09000001,E14000639,Greater London Authority,2014-12-21,University Campus,Natural Gas,,,,3403,73,210,136,80,0,0,274,273,67,49,0,0,Yes,,3,5,Mixed-mode with Mechanical Ventilation,S4;,"Robin Brook Centre, Queen Mary University of London",City of London,Cities of London and Westminster,18deb4be346b2987801f5296c4835d44e310fd1623faef534052b42ce7ed1e52
2680820121108031133,,Sir John Cass's Foundation Primary School,St. James's Passage,EC3A 5DE,857932930000,198,203,168,G,97,73,0,Schools And Seasonal Public Buildings,2012-11-07,E09000001,E14000639,Greater London Authority,2012-11-08,Schools And Seasonal Public Buildings,Natural Gas,,,,1769,214,138,100,40,0,0,103,92,78,80,0,0,No,1,,5,Heating and Natural Ventilation,S3,"Sir John Cass's Foundation Primary School, St. James's Passage",City of London,Cities of London and Westminster,2dfb84cebac4edb6e1f994b5014ea0ee41e17fc353ff550df24442d5284823a2
1059520150514010556,,City of London Police,"Police Station, 182 Bishopsgate",EC2M 4NP,274718710000,111,90,93,E,671,387,0,Emergency Services,2015-04-20,E09000001,E14000639,Greater London Authority,2015-05-14,Emergency Services,Natural Gas,,,,9116.59,219,341,134,70,0,0,697,716,452,390,0,0,No,,,4,Heating and Natural Ventilation,S9;,"City of London Police, Police Station, 182 Bishopsgate",City of London,Cities of London and Westminster,7f85991078096ad16907caadbfc9aaabc399b44376c19962c5527308c486ca9d
1234120111222081224,,Corporation of London,"Walbrook Wharf, Upper Thames Street",EC4R 3TD,225775960000,75,101,98,C,315,54,0,General Office,2011-12-22,E09000001,E14000639,Greater London Authority,2011-12-22,General Office,Natural Gas,,,,3507,79,168,163,197,0,0,1005,951,189,208,0,0,Yes,,3,4,Air Conditioning,C1,"Corporation of London, Walbrook Wharf, Upper Thames Street",City of London,Cities of London and Westminster,cdac00acc31ed463b1d5f94c33d028e7d0a5adc121f749c5a24c0abf9e862698
1234120150325040312,,Corporation of London,"Walbrook Wharf, Upper Thames Street",EC4R 3TD,225775960000,106,58,62,E,238,36,0,General Office,2015-02-17,E09000001,E14000639,Greater London Authority,2015-03-25,General Office,Grid Supplied Electricity,,,,3122.89,60,112,139,111,0,0,240,260,49,41,0,0,Yes,,2,5,Mixed-mode with Mechanical Ventilation,C1;,"Corporation of London, Walbrook Wharf, Upper Thames Street",City of London,Cities of London and Westminster,49bda9c5ca58b4546cabe326e56a7bb2712d7f19fecfa74eb7624f9a66ca1d3d
1275520101221101257,,Barbican Centre for Arts & Conferences,"Barbican, Silk Street",EC2Y 8DS,898896690000,38,41,40,B,306,96,0,Cultural Activities,2010-12-13,E09000001,E14000639,Greater London Authority,2010-12-21,Cultural Activities,District Heating,,,,13884,37,198,40,70,0,0,314,313,114,111,0,0,Yes,,3,4,Air Conditioning,H4,"Barbican Centre for Arts & Conferences, Barbican, Silk Street",City of London,Cities of London and Westminster,906f694c9e94ae06ff66462f29dd528325bf304e100eec33f6f46c4c02473cfc
3833920140502030522,,Kings College London,Chancery Lane,WC2A 1LR,329926630000,75,73,90,C,1206,321,0,University Campus,2013-10-05,E09000001,E14000639,Greater London Authority,2014-05-02,University Campus,Natural Gas,,,,18917,87,275,116,98,0,0,1175,1527,221,262,0,0,Yes,,2,5,Heating and Mechanical Ventilation,S4;,"Kings College London, Chancery Lane",City of London,Cities of London and Westminster,7473a365d395ba6b9a941890bd02040335b621e65d179c8ada689ffb2f59faba
3833920141120041146,,Kings College London,Chancery Lane,WC2A 1LR,329926630000,74,75,73,C,1162,223,0,University Campus,2014-10-05,E09000001,E14000639,Greater London Authority,2014-11-20,University Campus,Natural Gas,,,,18917,61,233,112,98,0,0,1206,1175,321,221,0,0,Yes,,2,5,Heating and Mechanical Ventilation,S4;,"Kings College London, Chancery Lane",City of London,Cities of London and Westminster,52121e42f2056fd04a7a86dc76cadcc23066bf64e3ce8875f714d591fd70e823
3833920151217031224,,Kings College London,Chancery Lane,WC2A 1LR,329926630000,72,74,75,C,1098,259,0,Cultural Activities; Restaurant,2015-11-05,E09000001,E14000639,Greater London Authority,2015-12-17,Restaurant,Natural Gas,,,,19034.34,70,222,105,101,0,0,1162,1206,223,321,0,0,Yes,,2,5,Heating and Mechanical Ventilation,H4; H1;,"Kings College London, Chancery Lane",City of London,Cities of London and Westminster,8e7d7f50a7d19639efbad0bdd63361714ef4774780d05b4b058a880e2c620a91
348820130919090959,,Office of Fair Trading,"Fleetbank House, 2-6 Salisbury Square",EC4Y 8JX,695609460000,127,140,146,F,1640,284,0,General Office,2013-09-13,E09000001,E14000639,Greater London Authority,2013-09-19,General Office,Natural Gas,,,,14692,100,139,180,121,0,0,1636,1425,214,174,0,0,Yes,,3,3,Air Conditioning,C1;,"Office of Fair Trading, Fleetbank House, 2-6 Salisbury Square",City of London,Cities of London and Westminster,a9f89869be64d6220e2bb03013fd47cf37f10d264153b7299eb4b0ee3226c0e2
28731420111117111157,EAST WING,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410004,101,175,,E,306,189,0,Hospital - Clinical And Research,2011-11-17,E09000001,E14000639,Greater London Authority,2011-11-17,Hospital - Clinical And Research,Natural Gas,,,,3811.73,248,407,146,90,0,0,318,,554,,0,,No,,,4,Mixed-mode with Mechanical Ventilation,S6;,"EAST WING, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,e0b8ad38a46338c64b2a7fc56718ef17cb44bdbb282348c73aca2ed3d9893768
28731920121003011028,NORTH BLOCK,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410009,148,107,,F,415,79,0,Hospital - Clinical And Research,2012-09-11,E09000001,E14000639,Greater London Authority,2012-10-03,Hospital - Clinical And Research,Natural Gas,,,,2688.67,151,384,280,90,0,0,216,,155,,0,,No,,,4,Heating and Natural Ventilation,S6;,"NORTH BLOCK, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,44ac84a30cd6a56b94a8ef3ea3ad7defe40c47e44529a52c51e13cac9087f998
28732020140411070446,RADIOTHERAPY AND GLOUCESTER HOUSE,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410010,121,114,101,E,1465,699,0,Hospital - Clinical And Research,2013-11-12,E09000001,E14000639,Greater London Authority,2014-04-11,Hospital - Clinical And Research,Natural Gas,,,,13405.89,269,435,199,90,0,0,1158,1203,807,741,0,0,Yes,46,,1,Heating and Natural Ventilation,S6;,"RADIOTHERAPY AND GLOUCESTER HOUSE, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,a8dba43da39c2783f770d27c0eaa17cfb9f24f30a2d06962fcb6ac30a8776288
28732520141013051025,LITTLE BRITAIN,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410015,60,71,44,C,9,201,0,General Office,2013-11-11,E09000001,E14000639,Greater London Authority,2014-10-13,General Office,Natural Gas,,,,4837,214,105,3,95,0,0,9,8,252,257,0,0,Yes,195,,1,Mixed-mode with Natural Ventilation,C1;,"LITTLE BRITAIN, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,81ee193689807cc4a34578158daf44b52d32929a8da76303554cbd753b501e5f
28732720101220021239,CATERING BLOCK,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410017,66,262,,C,189,9,0,Restaurant,2010-09-22,E09000001,E14000639,Greater London Authority,2010-12-20,Restaurant,Grid Supplied Electricity,,,,2260.34,21,391,152,102,0,0,464,,292,,0,,Yes,,2,5,Air Conditioning,H1;,"CATERING BLOCK, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,6c20b0eb3c61676e237d445909d2ca980a65f58d2998219b18396ce8da3fab3b
56729220121003011041,OUTPATIENTS ST. BARTHOLOMEW'S HOSPITAL,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410027,98,101,,D,929,425,0,Hospital - Clinical And Research,2012-09-11,E09000001,E14000639,Greater London Authority,2012-10-03,Hospital - Clinical And Research,Natural Gas,,,,11165.21,196,384,151,90,0,0,634,,391,,0,,No,,,4,Mixed-mode with Natural Ventilation,S6;,"OUTPATIENTS ST. BARTHOLOMEW'S HOSPITAL, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,14b2ee095a688f10b89ac449ca67c598123986664b3dccfa90629ade5158dee7
50285720141010031004,KENTON & LUCAS BLOCK,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410022,429,318,65,G,1797,156,0,Hospital - Clinical And Research,2013-11-11,E09000001,E14000639,Greater London Authority,2014-10-10,Hospital - Clinical And Research,Natural Gas,,,,3766,214,368,868,90,0,0,1407,102,196,202,0,0,No,,,4,Heating and Mechanical Ventilation,S6;,"KENTON & LUCAS BLOCK, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,6ba398ee681fdd2ac0a7789b892dd960fabe3a8cbc7401dc74f8c3d84e14826c
50285820110518120518,NEW HOSPITAL,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410023,118,,,E,1960,964,0,Hospital - Clinical And Research,2011-04-01,E09000001,E14000639,Greater London Authority,2011-05-18,Hospital - Clinical And Research,Natural Gas,,,,18961,262,421,188,90,0,0,,,,,,,Yes,,3,5,Air Conditioning,S6;,"NEW HOSPITAL, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,afde5484115e8b6474d3286f56ae855ab66b5d4226976df32763a1bbcfcc8261
50285820111118011159,NEW HOSPITAL,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410023,134,,,F,2822,1172,0,Hospital - Clinical And Research,2011-11-18,E09000001,E14000639,Greater London Authority,2011-11-18,Hospital - Clinical And Research,Natural Gas,,,,23194.05,,,,,,,,,,,,,No,,,4,Air Conditioning,S6;,"NEW HOSPITAL, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,682a9287f5b5baf8b3aecf48408bae30fd6bf0df57b4bae90ed5ea8392e881df
50285820121003101051,NEW HOSPITAL,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410023,186,134,,G,4108,1250,0,Hospital - Clinical And Research,2012-09-11,E09000001,E14000639,Greater London Authority,2012-10-03,Hospital - Clinical And Research,Natural Gas,,,,23253.84,277,384,321,90,0,0,2822,,1172,,0,,Yes,,3,4,Air Conditioning,S6;,"NEW HOSPITAL, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,dc6249267aff8236f938ba2f0a57713a43847fdd1953566c4fefca82abd9a4dc
50285820140411070413,NEW HOSPITAL,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410023,155,186,134,G,3423,1392,0,Hospital - Clinical And Research,2013-11-12,E09000001,E14000639,Greater London Authority,2014-04-11,Hospital - Clinical And Research,Natural Gas,,,,23254,309,435,268,90,0,0,4108,2822,1250,1172,0,0,Yes,,3,4,Air Conditioning,S6;,"NEW HOSPITAL, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,3e0ec6fe5a40eff26a0e1a92fd49ec398b2d08a008e14220c21ed5648ea467f6
86384520150323090341,,Coventry University London Campus,109-117 Middlesex Street,E1 7JF,521854930000,183,,,G,595,196,0,University Campus,2015-03-09,E09000001,E14000639,Greater London Authority,2015-03-23,University Campus,Natural Gas,,,,5132,197,207,211,80,0,0,,,,,,,Yes,,2,3,Heating and Mechanical Ventilation,S4;,"Coventry University London Campus, 109-117 Middlesex Street",City of London,Cities of London and Westminster,9a4148b4fd043e952264aac1fb111f0e18862ff112b0d97b081999594f28d2be
86384520160425050442,,Coventry University London Campus,109-117 Middlesex Street,E1 7JF,521854930000,171,183,,G,540,206,0,University Campus,2015-03-10,E09000001,E14000639,Greater London Authority,2016-04-25,University Campus,Natural Gas,,,,5132,207,212,191,80,0,0,595,,196,,0,,Yes,,2,3,Heating and Mechanical Ventilation,S4;,"Coventry University London Campus, 109-117 Middlesex Street",City of London,Cities of London and Westminster,0524187f1f8734043466b96d67ec7fc137ba53db2780d54ba25d7b5067f81db9
103372420160923050927,,"Department for Business, Energy & Industrial Strategy",Fleetbank House,EC4Y 8JX,973780180000,78,93,,D,1375,44,0,General Office,2016-09-23,E09000001,E14000639,Greater London Authority,2016-09-23,General Office,Natural Gas,,,,24938.75,9,105,100,95,0,0,1127,,225,,0,,Yes,,3,3,Air Conditioning,C1;,"Department for Business, Energy & Industrial Strategy, Fleetbank House",City of London,Cities of London and Westminster,1c4daed1a532b8286650004bdd045531b7ca1bbf9d97641cfe16eed47d2d8c43
107363320160111090117,,M H A MacIntyre Hudson Llp,"New Bridge Street House, 30-34 New Bridge Street",EC4V 6BJ,750654600000,305,,,G,379,0,0,General Office,2015-08-25,E09000001,E14000639,Greater London Authority,2016-01-11,General Office,Grid Supplied Electricity,,,,1690.55,0,109,408,95,0,0,,,,,,,Yes,,2,3,Heating and Natural Ventilation,C1;,"M H A MacIntyre Hudson Llp, New Bridge Street House, 30-34 New Bridge Street",City of London,Cities of London and Westminster,e778499606de2da92c678359b348abcd5b0396e5fc6c08004d7559076e8a0253
111156420160331110321,EAST & WEST MARKETS,Smithfield's Markets,225 Central Markets,EC1A 9LH,343334530002,209,,,G,2184,23,0,Covered Car Park; General Office; General Retail,2016-03-02,E09000001,E14000639,Greater London Authority,2016-03-31,General Retail,Natural Gas,,,,28721.27,4,0,138,67,0,0,,,,,,,No,,,4,Heating and Natural Ventilation,S1; C1; C3;,"EAST & WEST MARKETS, Smithfield's Markets, 225 Central Markets",City of London,Cities of London and Westminster,5c0ae60d4b623d7a4ed699494ad332f674e36f63d762f048af603c380e1e7ccc
2541920131015111029,,Trinity House Lighthouse Service,"Trinity House, Trinity Square",EC3N 4DH,734158170000,131,159,138,F,259,64,0,General Office,2013-09-27,E09000001,E14000639,Greater London Authority,2013-10-15,General Office,Natural Gas,,,,2649.081,125,138,178,120,0,0,305,275,77,63,0,0,Yes,,2,5,Mixed-mode with Mechanical Ventilation,C1;,"Trinity House Lighthouse Service, Trinity House, Trinity Square",City of London,Cities of London and Westminster,e52808929df2e31f2775249fc3c01ea4896eb26de5650586e7a4a69c270d666c
1737120111128011142,,City of London Corporation,Barbican Art Centre,EC2Y 8HB,579486170000,73,84,82,C,4857,1264,0,Cultural Activities,2011-11-28,E09000001,E14000639,Greater London Authority,2011-11-28,Cultural Activities,District Heating,,,,82811,83,233,107,101,0,0,5627,5343,1377,1538,0,0,Yes,,3,4,Air Conditioning,H4,"City of London Corporation, Barbican Art Centre",City of London,Cities of London and Westminster,b0047b7560eee26dbd97b58dfcf7bb026e5f723656fb67c03244b2db91af5d17
1737520101221101204,,City of London Corporation,Golden Lane Leisure Centre,EC1Y 0SH,680870720000,41,68,61,B,12,167,0,Swimming Pool Centre,2010-12-13,E09000001,E14000639,Greater London Authority,2010-12-21,Swimming Pool Centre,Natural Gas,,,,1047,821,1255,21,309,0,0,12,12,231,251,0,0,No,1,,5,Heating and Mechanical Ventilation,H6,"City of London Corporation, Golden Lane Leisure Centre",City of London,Cities of London and Westminster,7bb7d5cebb53ff5c1638365efe87e8c002cf112c7a0d94b54699c2942a33fc95
2074820111021121034,,London Metropolitan University,100 Minories,EC3N 1JY,650744420000,85,77,82,D,287,190,0,University Campus,2010-07-30,E09000001,E14000639,Greater London Authority,2011-10-21,University Campus,Natural Gas,,,,5729,171,251,91,90,0,0,342,371,136,133,0,0,Yes,252,,1,Mixed-mode with Natural Ventilation,S4;,"London Metropolitan University, 100 Minories",City of London,Cities of London and Westminster,2a0660f2b0b9bb9adfee84d94243abce081f416a1b6f5c322698f918c9b5631d
2101720111026051028,,London Metropolitan University,84 Moorgate,EC2M 6SQ,802984490000,75,171,171,C,569,212,0,University Campus,2010-10-01,E09000001,E14000639,Greater London Authority,2011-10-26,University Campus,Natural Gas,,,,10342,106,254,100,92,0,0,606,606,227,227,0,0,Yes,254,,1,Mixed-mode with Natural Ventilation,S4;,"London Metropolitan University, 84 Moorgate",City of London,Cities of London and Westminster,456132b14246c6f900f98d448b33e9ee8baa503923b5150f824366e7481a9ece
2181120130403030404,,Museum of London,150 London Wall,EC2Y 5HN,660453630000,164,163,133,G,1971,510,0,Cultural Activities; General Office,2012-12-06,E09000001,E14000639,Greater London Authority,2013-04-03,Cultural Activities,District Heating,,,,17966,157,191,199,86,0,0,1917,1678,501,514,0,0,Yes,,3,2,Mixed-mode with Mechanical Ventilation,H4; C1;,"Museum of London, 150 London Wall",City of London,Cities of London and Westminster,8ea8b4ab1ea81259de4f992fcdb5fba76a45d9b30a8c34b2b107f2b1eaabc503
984820131218101234,,City of London Police,"Snow Hill Police Station, 5 Snow Hill",EC1A 2DP,187785180000,117,132,142,E,262,146,0,Emergency Services,2013-12-09,E09000001,E14000639,Greater London Authority,2013-12-18,Emergency Services,Natural Gas,,,,3000,250,403,159,70,0,0,262,298,165,179,0,0,No,,,4,Heating and Natural Ventilation,S9;,"City of London Police, Snow Hill Police Station, 5 Snow Hill",City of London,Cities of London and Westminster,cd87a50fa8863d4cdc76f571e0e70218321868d1b481529912ccdb35791656ce
984820150514010543,,City of London Police,"Snow Hill Police Station, 5 Snow Hill",EC1A 2DP,187785180000,117,117,132,E,223,144,0,Emergency Services,2015-03-30,E09000001,E14000639,Greater London Authority,2015-05-14,Emergency Services,Natural Gas,,,,2985.02,248,341,136,70,0,0,262,262,146,165,0,0,No,,,4,Heating and Natural Ventilation,S9;,"City of London Police, Snow Hill Police Station, 5 Snow Hill",City of London,Cities of London and Westminster,b2d20a68c1271ab9bd2671ad543222f2818a668fd7303a1ea8aa455d93acfcea
1059520131211021213,,City of London Police,"Police Station, 182 Bishopsgate",EC2M 4NP,274718710000,90,93,95,D,697,452,0,Emergency Services,2013-11-19,E09000001,E14000639,Greater London Authority,2013-12-11,Emergency Services,Natural Gas,,,,10998,212,403,115,70,0,0,716,750,390,422,0,0,No,,,4,Heating and Natural Ventilation,S9;,"City of London Police, Police Station, 182 Bishopsgate",City of London,Cities of London and Westminster,58b50c1773bd531b340cded04d1206e3c0a2b1a381a48d91f5d6c869d5869088
1059520160519090531,,City of London Police,"Police Station, 182 Bishopsgate",EC2M 4NP,274718710000,99,111,90,D,583,356,0,Emergency Services,2015-04-21,E09000001,E14000639,Greater London Authority,2016-05-19,Emergency Services,Natural Gas,,,,9116.59,201,338,116,70,0,0,671,697,387,452,0,0,No,,,4,Heating and Natural Ventilation,S9;,"City of London Police, Police Station, 182 Bishopsgate",City of London,Cities of London and Westminster,beefd8be7f97d95fe8ca966af3fe53351a840f568decd44f0e125f453028bbd3
1234120101221101211,,Corporation of London,"Walbrook Wharf, Upper Thames Street",EC4R 3TD,225775960000,98,144,101,D,951,208,0,General Office; Workshop,2010-12-13,E09000001,E14000639,Greater London Authority,2010-12-21,General Office,Natural Gas,,,,14029,76,197,123,84,0,0,999,1005,196,189,0,0,No,1,,5,Mixed-mode with Mechanical Ventilation,C1; W3,"Corporation of London, Walbrook Wharf, Upper Thames Street",City of London,Cities of London and Westminster,6a298adb849cdfb34840e620bce7b3d16c1d533e01b6559c04d1228ae9612880
1234120121108031104,,Corporation of London,"Walbrook Wharf, Upper Thames Street",EC4R 3TD,225775960000,62,75,98,C,260,41,0,General Office,2012-11-08,E09000001,E14000639,Greater London Authority,2012-11-08,General Office,Natural Gas,,,,3507,60,159,135,197,0,0,315,951,54,208,0,0,Yes,,3,2,Mixed-mode with Mechanical Ventilation,C1,"Corporation of London, Walbrook Wharf, Upper Thames Street",City of London,Cities of London and Westminster,45e3947930ce496177df9241496f7bf667fd3927ead90df7808957b2036ac335
1234120151005091000,,Corporation of London,"Walbrook Wharf, Upper Thames Street",EC4R 3TD,225775960000,112,106,58,E,243,33,0,General Office,2015-10-01,E09000001,E14000639,Greater London Authority,2015-10-05,General Office,Grid Supplied Electricity,,,,3122.89,54,114,141,103,0,0,238,240,36,49,0,0,Yes,,2,5,Mixed-mode with Mechanical Ventilation,C1;,"Corporation of London, Walbrook Wharf, Upper Thames Street",City of London,Cities of London and Westminster,ad53dbb8a19a6979e36f6074196ba20429a29052f703de1ddc4a1a5e9872e4b9
1275520111128021133,,Barbican Centre for Arts & Conferences,"Barbican, Silk Street",EC2Y 8DS,898896690000,54,40,38,C,359,208,0,Cultural Activities,2011-11-28,E09000001,E14000639,Greater London Authority,2011-11-28,Cultural Activities,District Heating,,,,13884,81,194,47,70,0,0,313,314,111,96,0,0,Yes,,3,4,Air Conditioning,H4,"Barbican Centre for Arts & Conferences, Barbican, Silk Street",City of London,Cities of London and Westminster,9c0fc3793f62d3ac26625941039b61cbef8bad64989ad39e7bfb7f45961ed671
3833920120928060903,,Kings College London,Chancery Lane,WC2A 1LR,329926630000,73,,90,C,1175,221,0,University Campus,2012-08-06,E09000001,E14000639,Greater London Authority,2012-09-28,University Campus,Natural Gas,,,,18917,60,242,113,98,0,0,,1527,,262,,0,Yes,,2,5,Heating and Mechanical Ventilation,S4;,"Kings College London, Chancery Lane",City of London,Cities of London and Westminster,d1a0e82bc5622d91904a660c2d471c8c3df5d0779d8438a1142789c06d455aa6
